District,Street,Community,Longitude,Latitude,AveragePrice,StdDeviationPrice,MaxPrice,MinPrice,2013AvgPrice,2014AvgPrice,2015AvgPrice,2016AvgPrice,2017AvgPrice,2018AvgPrice,2019AvgPrice,2020AvgPrice,2021AvgPrice,2022AvgPrice
拱墅,湖墅,莫干山路,120.119139,30.310762,53506.25,7847.301151,67919,39882,0,0,0,0,0,0,52663,53927.875,0,0
拱墅,和睦,庆云居,120.119022,30.297735,31984.25,1235.065459,33216,30275,0,0,0,0,0,0,33159.5,30275,31343,0
拱墅,万达广场,方正御星,120.119,30.33224,37793.53333,7700.849658,46571,22089,0,0,0,25121.5,27285,0,40437.5,42905.71429,0,0
西湖,古荡,古荡新村东区,120.118975,30.27444,37061.95652,4903.415788,49538,22133,0,0,0,23003.5,28171.3125,38440.89583,39057.86957,38591.26667,36977.4375,33981.1
西湖,古荡,龙都大厦,120.11892,30.27235,24525.5,2435.972615,27758,19752,0,0,0,0,0,23398.33333,0,27758,0,24600
西湖,古荡,华远大厦,120.118696,30.276739,30437.32,6182.798141,39636,17382,0,0,0,20637.4,25078.66667,0,34750.625,33803.4,35085,30233
西湖,之江,九溪新村,120.118589,30.186889,30124.5,986.5,31111,29138,0,0,0,0,0,0,0,31111,29138,0
拱墅,万达广场,地铁万科杭行道,120.118299,30.330182,27892,1267,29159,26625,0,0,0,0,0,0,0,27892,0,0
西湖,之江,之江路42号,120.118266,30.186654,27287,0,27287,27287,0,0,0,0,0,0,27287,0,0,0
余杭,勾庄,滨江旭辉万家之星,120.118209,30.356742,32746.93333,3628.402044,42858,27688,0,0,0,0,0,0,31614.55556,34445.5,0,0
西湖,申花,浙旅德信西宸,120.118168,30.308392,48758.125,3071.403891,52465,44628,0,0,0,0,0,0,44628,49348.14286,0,0
西湖,嘉绿,嘉绿北苑,120.118057,30.280837,42949.44737,10853.21616,61397,17498,0,0,23746.33333,25679.7,38462,41987.28571,44756.83333,48779.42857,52467,0
西湖,嘉绿,龙湖唐宁ONE,120.118023,30.285918,57777.4,6384.84896,67135,50083,0,0,0,0,0,50083,54166.5,65235.5,0,0
西湖,申花,合景天銮,120.117788,30.310098,43363,0,43363,43363,0,0,0,0,0,0,0,43363,0,0
拱墅,桥西,宜家时代,120.117698,30.321309,15175.88889,2450.254225,19479,9659,0,0,0,0,12855.6,15587.875,17078,15873,0,0
余杭,勾庄,运河锦庭,120.117605,30.365742,25992,746,26738,25246,0,0,0,0,0,0,0,0,0,25992
西湖,嘉绿,文三西路30号,120.117471,30.276856,35653.4,5583.98068,40196,22144,0,22144,0,0,0,36737.5,33516.5,38273,39112,0
拱墅,万达广场,融创瑷颐湾,120.117464,30.34033,31800.98305,4501.961149,41013,18492,0,0,0,0,24220.2,28815.55556,32454.16667,33764.51852,0,0
西湖,嘉绿,和悦公寓,120.11703,30.277085,38937.8,4894.82512,44886,33708,0,0,0,0,0,0,39013.5,38887.33333,0,0
西湖,嘉绿,滨江金色蓝庭,120.116921,30.288326,51063,0,51063,51063,0,0,0,0,51063,0,0,0,0,0
西湖,嘉绿,嘉绿莲苑,120.116893,30.281372,40930.25,5841.370703,47023,24902,0,0,0,24902,0,41169.5,43046.2,40556,47023,0
西湖,文教,嘉绿景苑南园,120.116867,30.278267,31008,0,31008,31008,0,0,0,0,0,0,31008,0,0,0
西湖,古荡,西溪路505号,120.11671,30.27106,36269,0,36269,36269,0,0,0,0,0,0,0,36269,0,0
西湖,古荡,西溪路509号,120.11654,30.270611,43146.66667,3464.800748,47692,39289,0,0,0,0,0,0,0,40874,47692,0
余杭,勾庄,万科杭宸一期,120.116515,30.350916,40800.45455,6056.765689,48636,29921,0,0,0,0,0,0,0,38946.25,42941.5,40418
拱墅,万达广场,阅城新座,120.116489,30.332177,28147.44444,12764.16066,48523,11254,0,0,0,0,16905,11480,31500.55556,25684.75,36891,26644.75
西湖,嘉绿,益乐路20号,120.116405,30.278096,36351,12114.63084,56476,21465,0,0,0,24005.66667,35769,56476,0,45097.5,0,0
余杭,勾庄,逸居城,120.116199,30.38092,23608.88148,3912.149458,34400,9551,0,0,0,10320.33333,13428,24142,23254.63333,24248.68519,25718.82609,25222.64706
拱墅,万达广场,华盛达阅城,120.11607,30.33228,32926.875,8686.790272,45716,15518,0,0,0,21674.63636,31251.92857,36076.5,37526,41704.41667,0,0
西湖,古荡,西溪路517号,120.115958,30.269855,35991.5,8397.517485,43478,18373,0,0,18373,0,0,0,0,39515.2,0,0
西湖,嘉绿,嘉绿文苑,120.115838,30.277029,40097.35714,6560.74022,51493,20526,0,20526,0,29442,34360,43623.33333,40810.44444,42156.16667,0,0
西湖,嘉绿,毛家桥公寓,120.115837,30.285223,48046.76667,12372.89715,67358,24513,0,28609,27972.5,27823,32527,47592,52685.4,53352.375,59741.71429,0
西湖,申花,九龙仓珑玺,120.115744,30.311054,46789.66667,5176.794879,54584,36803,0,0,0,0,0,43250.5,41614,49104.75,0,0
西湖,嘉绿,世纪新城东区,120.115632,30.283357,42276.53704,12199.9483,67160,3,0,0,19690.42857,30739.72414,44224.42857,45946.88889,48312.94444,51154.07895,0,0
西湖,嘉绿,嘉绿青苑,120.115562,30.278395,38182.42857,9082.348253,52500,22223,0,24879,26530.33333,24462.2,35942,40262,42660.75,44469.81818,45935,0
余杭,勾庄,上亿彩虹郡,120.11546,30.376878,24640,229,24869,24411,0,0,0,0,0,0,0,24640,0,0
西湖,古荡,古荡新村西区,120.114749,30.274016,33758.32773,7338.922923,48510,12250,23029,19305,17765.33333,20807.55,29484.61538,36584.96629,37257.29091,37970.56364,37836.80952,35740.21739
西湖,嘉绿,嘉绿福苑,120.114747,30.281576,37006.21739,13317.66519,72581,16586,0,0,0,29233.33333,35435,26857.8,40643.66667,43071.66667,45713.5,0
西湖,申花,金茂悦,120.114708,30.296023,50784.59184,4769.445096,64545,40625,0,0,0,0,0,47827.33333,48172.5,52084.75,53262,50703.25
西湖,申花,莱德绅华府,120.114616,30.299705,41245.90625,12622.5115,58252,1906,0,0,0,21302.85714,39234,33397,45595,49314.6,0,0
西湖,申花,化纤新村,120.114576,30.316046,39282,5709.837088,50833,15536,0,0,0,15536,0,0,35436.57143,40513.40741,40796.4,40418
西湖,申花,景致公寓,120.114557,30.320834,32298.94595,2934.790051,40349,27907,0,0,0,0,0,0,31819,31816.91667,34447.75,35465.5
西湖,申花,阮家桥公寓,120.114508,30.298051,33898,0,33898,33898,0,0,0,0,0,0,0,0,33898,0
西湖,申花,和睦公寓,120.114487,30.315158,35854.47826,6146.685454,46875,14920,0,0,0,14920,0,34687.5,35452,36848.57143,39129.71429,31250
西湖,嘉绿,文一西路77号,120.114339,30.287058,29993,0,29993,29993,0,0,0,0,0,0,0,29993,0,0
西湖,嘉绿,益乐路58号,120.114279,30.281013,46740,2041,48781,44699,0,0,0,0,0,0,44699,48781,0,0
西湖,古荡,西溪路536号,120.114272,30.270583,32222.52632,4054.411027,39170,24444,0,0,0,0,0,29048,33516.42857,30471.16667,34250.66667,31493
西湖,黄龙,古荡桥,120.114222,30.272518,50370.5,8703.5,59074,41667,0,0,0,0,0,0,59074,41667,0,0
西湖,申花,万家花城一期,120.113977,30.304828,42230.68182,6675.147074,54177,25843,0,0,0,30707.81818,38433.09091,44757.375,46315.875,46360.32143,0,0
西湖,嘉绿,嘉绿名苑,120.113736,30.280414,40203.67857,10031.66815,54839,16635,0,0,26292.5,27800.72727,33394.6,43201.5,46801.61111,48479.61538,0,0
西湖,嘉绿,文三西路156号,120.113414,30.276537,42348.5,348.5,42697,42000,0,0,0,0,0,0,0,42000,42697,0
拱墅,万达广场,香槟之约,120.113244,30.338036,13796.88889,2471.165917,18000,9524,0,0,0,0,0,14259.33333,15747,13313,12925,13171
西湖,申花,碧桂园西江月,120.113131,30.310785,54296.66667,5851.754685,62390,48754,0,0,0,0,0,0,51746,55572,0,0
西湖,嘉绿,桃源春居,120.113085,30.291176,32388.5914,8760.478214,55435,15389,0,0,17490,19393.94444,27927,33604.5,33309.4,37926.65517,41360.7,39605.5
西湖,嘉绿,世纪新城西区,120.112907,30.283268,39298.43333,9986.692735,57038,24013,0,24928,31974.8,31858.875,40566.4,0,50756.57143,52074.66667,0,0
西湖,申花,上尚庭,120.112882,30.299507,46221.65957,11735.17465,70787,6053,0,0,24020,19118,39537.33333,46784.33333,48428,47527.95455,63320.33333,0
西湖,嘉绿,南都银座公寓,120.112866,30.281575,23458.08333,7457.180002,46653,15152,25263,23490,20285,20595.14286,21640,0,0,46653,0,0
西湖,申花,西铭苑,120.112835,30.298432,34909,5154.884625,45789,18116,0,0,18116,23687,31204.5,35559.66667,34177.625,36468.1,38552.88889,36176.66667
西湖,文教,嘉绿景苑西园,120.112436,30.277642,29696.25641,8533.377663,43192,15385,0,0,0,22251.31579,30163,37524,38348.75,40105.66667,0,0
西湖,嘉绿,富丽苑,120.111974,30.276599,31023.42424,8510.135433,45506,15731,22027.5,0,15741,18890.42857,28700,37187,36544.33333,37000.9,36898.33333,0
西湖,古荡,亚洲城花园,120.111927,30.275003,27824.17778,7925.217637,41487,16830,0,0,0,20285.05263,27390,38999.75,35330,34989.22222,0,0
西湖,嘉绿,文苑小区,120.111834,30.290613,34507.35,8539.275864,49206,18301,0,0,19802,20494.6,23211.33333,35445.66667,34272.4,40341.57143,42022.33333,48475
西湖,古荡,文三西路29号,120.11151,30.27601,35914,0,35914,35914,0,0,0,0,0,35914,0,0,0,0
西湖,申花,中天西城纪,120.111345,30.29299,23332.4375,4384.984633,32757,16043,0,0,0,18719.71429,20927.67742,24729.65385,26518.18182,25054.10526,0,0
西湖,古荡,黄龙公寓,120.111285,30.273967,33296.35,7169.798001,44157,18928,23104,21373,19587,21176,28080,39795.66667,37316.66667,36844,37205.42857,35845.33333
西湖,申花,万家花城二期,120.111073,30.302547,44146.81944,7361.50235,58004,25264,0,0,0,30297.44444,39058.07143,47062.375,48640.11111,48133.04348,0,0
西湖,嘉绿,嘉绿西苑,120.110865,30.279808,41886.7947,9547.138243,61579,16565,0,0,26537.66667,26019.72414,40145.53846,46163.33333,45155.48,47386.06,49247,43594
西湖,申花,阮家居,120.110864,30.29914,32704.35294,7793.326209,45645,14846,0,0,14846,17205,0,32811,32176.2,35094.2,45645,43493
西湖,申花,德泰御峰大厦,120.110482,30.300968,22251.15789,4506.186885,31174,16019,0,0,0,0,17105,26319.25,20911,19734.8,23750,28750
西湖,文教,莲花新村东区,120.110365,30.273487,27906.83333,8593.158973,37369,18006,0,0,0,19443,0,36920,0,35272,0,0
西湖,申花,保利香槟国际,120.110351,30.308485,45317.69565,7127.588869,59773,23113,0,0,0,29870.5,38373,44258.5,46520,47611.54545,51936,0
西湖,文教,文三西路39号,120.11008,30.275131,36911.875,5002.836157,40673,23924,0,0,0,0,23924,37019,38846.5,38662,40673,0
西湖,之江,西湖花园南苑,120.109808,30.181316,25224.5,4649.5,29874,20575,0,0,0,0,20575,29874,0,0,0,0
西湖,申花,复地壹中心,120.10968,30.318454,19153.9,1271.351128,21656,17811,0,0,0,0,0,18368,20032,18252.75,0,0
西湖,申花,华方新村,120.10958,30.3099,33906.5,3792.5,37699,30114,0,0,0,0,0,0,0,33906.5,0,0
西湖,之江,西湖花园,120.10957,30.181555,36876.06667,8490.719785,61983,27593,0,0,0,0,0,32778,40416.5,42337.66667,34812.625,34016
西湖,申花,新城金镶玉,120.10955,30.30991,48097.8,6091.83921,56031,37500,0,0,0,0,0,37500,48986,56031,0,0
西湖,文教,山水人家美林泉,120.109544,30.270799,30108,6935.760892,41124,18056,0,0,0,24448.2,0,40694,33061,37538.6,0,0
西湖,嘉绿,物华小区,120.109543,30.291501,33243.2381,5138.704378,41419,17842,0,0,0,20911.66667,29990.53846,33948.4375,35009.25,36213.81818,0,0
西湖,嘉绿,莲花港家园,120.109029,30.290096,36969.56,8363.75805,46038,15444,0,0,0,19654.5,33477,42433.25,41263,40892.16667,0,0
西湖,文教,丹桂公寓,120.108973,30.274995,41836.9375,5993.542181,49145,24129,24129,0,0,26808.5,0,42707.33333,43086.33333,42623,44593,46001
西湖,西溪,复地黄龙和山,120.10889,30.319107,26993.39286,9600.265548,44383,15237,0,0,0,0,27307,27011.66667,27050,26672.85714,0,0
西湖,文教,秋水苑,120.108673,30.273896,36876.76563,7143.988705,47273,20845,0,0,24616,24809.77778,31128.625,39948.57143,40918.54545,40241.0625,41201.36364,36364
西湖,文教,山水人家清水湾,120.108591,30.270883,31090.15,8674.188505,43451,20273,0,0,20273,23414.33333,34052.75,42726,41931,42638,0,0
西湖,文教,山水人家诗家谷,120.108575,30.27182,32434,7992.956775,47836,20006,0,0,20006,25133.5,32522,0,40889.5,38547.75,0,0
西湖,文教,富丽花园(西湖),120.10853,30.2784,37553.33333,3154.820263,39969,33097,0,0,0,0,0,0,39781.5,33097,0,0
西湖,申花,方家花苑,120.10845,30.304319,34101.36,5045.363201,44767,19355,0,0,0,0,21359,33981.4,33591.83333,37059.16667,36488.2,33562
西湖,文教,山水人家彩云天,120.108108,30.269926,24700.5,5497.879905,36410,18667,0,0,0,22007.5,24773,33152,0,28517.5,0,0
西湖,文教,金都新城,120.107883,30.277401,36018.5977,8414.825755,50480,2841,0,0,23599,24528.9,28791.66667,33878,39135.22222,38340.07407,38308.23077,40217.2
西湖,申花,昆仑橡树园,120.107792,30.301514,37563.62,11357.18861,53034,2846,0,0,21492,26949.58824,34872.66667,47131.5,44597,46794.68421,0,0
拱墅,三塘,阳光银泰城,120.107703,30.299465,21813.89655,3090.745701,29091,15688,0,0,0,0,20720.625,22211,23885.5,17881.33333,0,0
西湖,申花,水色宜居,120.107327,30.30719,53710.14286,4062.596247,61583,47414,0,0,0,0,0,50562,50277.33333,54948.16667,51797,58632.5
西湖,申花,芳满庭,120.107164,30.295247,40261.85135,7063.388037,51136,22315,0,0,0,27517.81818,36866.3125,43928.4,43404,43442.11765,46308.13333,0
西湖,文教,山水人家白沙岛,120.106971,30.269242,33062.18182,8503.636108,42792,18000,0,0,0,20113.66667,34899,37396,42465.5,36240.33333,0,0
西湖,文教,香樟公寓,120.106872,30.278941,41309.47445,7317.863514,55031,17777,0,0,0,26261.66667,33997.1,42321.16667,43931.38889,44189.47222,45044.33333,42766.57143
西湖,申花,新华苑,120.10686,30.323682,16463,0,16463,16463,0,0,0,16463,0,0,0,0,0,0
西湖,之江,九溪玫瑰园,120.106831,30.178973,35145,0,35145,35145,0,0,0,0,0,35145,0,0,0,0
西湖,文教,沁雅花园,120.10662,30.274396,32215.75714,8031.084939,45342,15689,16779,0,19105,22146.47059,29518,34901,37386.85714,37397.61905,37695.46154,34678
西湖,文教,山水人家香溪地,120.106559,30.270763,26291,6899.040271,41049,19268,0,0,0,23339.4,0,0,0,41049,0,0
西湖,古翠,绿洲湾,120.106509,30.290941,39820.375,3734.592546,46351,29730,0,0,0,0,0,0,39024.42857,42118.71429,0,34562
西湖,之江,云荷廷,120.106504,30.167367,41396.2963,4677.185414,49775,28926,0,0,0,0,0,40138.16667,41742.45,42022,0,0
西湖,古翠,恩济花苑,120.106455,30.282388,41562.81538,12667.07814,62929,18280,24812,0,0,23652.2,39081.4,48017.5,49352.5,50982.5,50663.88889,0
西湖,文教,莲花新村西区,120.106299,30.272187,30922.8,9321.075918,43162,18029,0,0,18999,21419.30769,32774.25,39858,39352.33333,40120.5,0,0
西湖,古翠,天湖公寓,120.106178,30.287947,31717.97297,7006.455678,43296,16068,0,0,0,18765.66667,31856.33333,34692,33512.33333,33825.28571,38254.25,0
西湖,古翠,金成花园,120.106153,30.283462,45343.11321,10475.40901,65116,20976,0,0,0,24851.77778,34046.5,44562.4,49155.57143,50038.625,51417.15789,50000
西湖,文教,筑品金座,120.106085,30.268488,24117.75,3808.221821,29614,18750,0,0,0,19743,0,24337.5,0,0,27174,0
西湖,文教,山水人家潇湘居,120.106053,30.273114,34681.41667,6331.84609,41572,22287,0,0,0,26188,26919,40213.5,37936,38819.66667,0,0
西湖,申花,绿城慧园,120.105995,30.306433,46548.6,10596.32377,58910,30314,0,0,30314,30799.33333,44981,0,55457.5,53520,0,0
西湖,申花,景瑞申花壹号院,120.105898,30.308238,45581.36842,7278.294018,53009,27409,0,0,0,0,28367.5,42209.5,49169,49381.66667,0,0
西湖,古翠,雅仕苑,120.105733,30.285442,45218.81553,9257.889611,64306,20213,0,0,0,27170.18182,36581.36364,44757.42857,48453.74194,49204.2,50296.47826,0
西湖,申花,祥符新村,120.105628,30.327314,28433.63636,5183.312494,33901,13254,0,0,0,13254,0,0,30095.75,29855.5,0,0
西湖,古翠,文溪鼎园,120.105502,30.288957,47570.4,12857.61274,75000,26032,0,0,0,26093,0,47860.25,41206.5,44551.63636,64974.5,56934
西湖,文教,华元天鹅堡,120.10549,30.263463,21135.77778,1950.157018,24266,17747,0,0,0,17747,20977,0,21924.5,21266.66667,0,0
西湖,文教,西荡苑杏苑,120.105199,30.270842,35577.92857,10610.95607,50681,19896,0,22014,20281,23930.5,0,40233.66667,45486.6,39520,0,0
西湖,古翠,天河西苑,120.10491,30.290605,36499,9546.93849,53171,15988,24519,17857.5,0,24381,33491.57143,40464.5,40613.6,43770.05,43478.66667,45248
西湖,申花,金地繁华里,120.104786,30.322956,36681.36364,6903.454633,46068,21012,0,0,0,0,27141.4,33287,41111.2,39915.3,0,0
西湖,文教,南都德迦东区,120.104757,30.28058,34496.3125,9547.962876,52046,21306,26183,0,0,23575.6,32725,0,40430.33333,44227.8,0,0
西湖,文教,新安嘉苑,120.104363,30.26843,37208.9697,6979.992847,49639,18966,18966,0,0,22530.5,24391,37071.66667,37889.33333,39072.53846,42236.33333,41568.75
西湖,文教,明月公寓,120.104325,30.276391,30407.1,9754.956909,50000,16800,21370,0,0,16800,25582.66667,34363.5,50000,35213,0,0
西湖,申花,汀澜府,120.104283,30.31788,49199.91667,8267.697397,58427,30400,0,0,0,0,0,39348,0,53511.42857,0,58427
西湖,文教,月桂花园,120.104273,30.275329,39064,9064,48128,30000,0,0,0,30000,0,0,48128,0,0,0
余杭,勾庄,赞成赞城,120.103981,30.377872,25744.66667,3462.32019,35023,16923,0,0,0,0,0,21775.16667,22791.77778,26308.75,27817.22222,28933.8
西湖,文教,西荡苑梨苑,120.103917,30.270246,32205.07895,9185.456042,47273,17963,0,0,22433.5,22860.64286,34373.85714,41496.25,40619.75,42439,0,0
西湖,申花,和苑小区,120.103881,30.301548,38180.02564,7031.245819,46875,19076,0,0,19076,23773.25,37015.4,38721.33333,39941.88889,39342.5,45202.33333,45350.5
西湖,古翠,南都花园,120.103866,30.288511,48219.75,6420.624618,63607,30337,0,0,0,0,34355,0,44285.5,47724.81818,53677.14286,51804
西湖,申花,祥符路,120.103802,30.326013,31529.88889,3386.281325,35165,26072,0,0,0,0,0,0,33669,26415,33666.5,31302
西湖,文教,文三西路418号,120.10351,30.27629,35331.33333,774.0479457,36190,34314,0,0,0,0,0,0,35331.33333,0,0,0
西湖,古翠,南都花园别墅,120.103436,30.291287,48622.5,9815.62037,64345,39015,0,0,0,41878,39015,0,0,56798.5,0,0
西湖,申花,雍荣华庭,120.103385,30.319608,46781.60377,6973.089456,65278,30225,0,0,0,0,30225,38831.94737,44933.97436,51134.12195,64556.66667,49408
余杭,勾庄,名城博园,120.103111,30.375959,24285.16154,3148.514142,33614,15730,0,0,0,0,0,23268.2,23339.05556,24845.83333,25288.33333,25760.83333
西湖,古翠,湖畔大厦,120.102935,30.287077,21575,0,21575,21575,0,0,0,0,0,0,0,21575,0,0
西湖,文教,西荡苑桃苑,120.10291,30.269785,33730.94286,9483.630661,47224,18701,0,0,0,23153.30769,32295,40692.66667,44108.25,39352.28571,0,0
西湖,古翠,紫桂花园,120.102811,30.283011,45837.26316,11272.69357,61364,25317,0,0,30935,30555.4,46225.5,54207.5,49248.5,48042.625,53815,57006.5
西湖,文教,美都新村,120.102796,30.279311,33945.21429,7968.527863,45522,13581,0,0,18243.5,22216,27358.25,38629.66667,35412.6,38320.14286,39310.25,43919
西湖,申花,祥符佳苑,120.102785,30.323424,28926.375,3365.708393,31082,20227,0,0,0,0,20227,29344.5,30447.5,30533.33333,0,0
西湖,之江,珊瑚沙家园,120.102692,30.165088,55422,0,55422,55422,0,0,0,0,0,0,0,0,55422,0
西湖,古翠,湖畔花园风荷苑,120.102396,30.287771,35352.5,4421.229608,40182,29941,0,0,0,0,40182,0,31010,39208,0,0
西湖,之江,云栖蝶谷,120.102394,30.177392,42381.72727,7938.945855,60513,32243,0,0,0,0,0,35000,49270,37773.25,45641.66667,46955.5
西湖,申花,上郡,120.102377,30.305694,40972.55814,9402.267701,58677,21154,0,0,0,28795.83333,40677.25,43705.66667,43585,49042.42857,0,0
西湖,申花,丽晶湾,120.102273,30.324445,37839.38889,8237.235628,54286,17913,0,0,0,21387.16667,31863.42857,35343.75,40907.2,42057.5,42155,47748.66667
西湖,古翠,湖畔花园龙珠苑,120.102255,30.289423,47061.71429,2472.531018,49658,42295,0,0,0,0,42295,0,47890,47849.4,0,0
西湖,古翠,名仕家园,120.102115,30.285397,39830.88889,10402.6559,53280,21133,0,0,22255.66667,25712.4,32047.2,45982,45915.25,46245.85714,50144.75,47380.5
西湖,文教,古墩路7-1号,120.10206,30.26345,36731,0,36731,36731,0,0,0,0,0,0,36731,0,0,0
西湖,文教,康乐新村,120.102029,30.276746,30307.2541,8318.693862,49600,14817,0,0,0,20504.61111,26354.82353,38393,35342.11765,36327.22222,37058.91667,35557
西湖,申花,雍景湾(拱墅),120.101885,30.319771,38901,4917.810407,44942,31242,0,0,0,0,0,33599,42435.66667,0,0,0
西湖,文教,康乐香港城,120.10188,30.275188,29839.16129,7275.167401,42840,15790,19942,18437,18767,19769.16667,25469.66667,35754.2,32676.35714,35409.75,34385.9,34864.25
西湖,古翠,湖畔花园梦泉苑,120.101867,30.291548,39885,5180.458924,45363,32933,0,0,0,0,32933,43361,0,0,0,0
西湖,古翠,湖畔花园夕照苑,120.101809,30.292204,42131.83333,4462.911621,50747,36546,0,0,0,0,36546,45939,42969,40699,0,0
西湖,文教,紫金公寓,120.101673,30.278212,31350.1223,9346.583293,50381,15213,0,0,19886.45455,20753.20513,30552.71429,39587.57143,38975.23333,40185.45833,0,0
西湖,古翠,湖畔花园桃花苑,120.101415,30.289709,38284.14286,7946.820432,48393,20639,0,0,0,20639,0,0,41330.5,41014,0,0
西湖,申花,景瑞申花郡,120.101281,30.321872,38884.88889,3926.454846,43420,28552,0,0,0,0,0,35608,40521,40523.8,0,0
西湖,文教,中兴公寓,120.101221,30.279552,35167.37209,7722.139832,49390,19334,0,0,0,22941.44444,30079.55556,40334,38363,39382.83333,41752.15385,41230
上城,鼓楼,元宝心,120.101159,30.239751,40966.33333,4477.4777,48123,33359,0,0,0,0,0,37838,48123,42721,40816,38462
西湖,申花,丽阳苑,120.101126,30.307385,45947.69565,8738.970721,68692,28034,0,0,0,28034,34394.5,38887.5,43635.875,53311.2,0,0
西湖,三墩,阳光郡,120.101047,30.332983,35056.35,5023.947041,48125,17353,0,0,0,17839,26050.18182,34029.68421,35322.64286,34896.69231,37623.23529,41020.25
西湖,古翠,湖畔花园闻莺苑,120.100956,30.292264,33824.66667,7603.869293,41615,21382,0,0,0,21382,27325,0,0,38560.25,0,0
西湖,古翠,湖畔花园太子苑,120.100933,30.289356,49175.5,9874.993684,61944,20317,20317,0,0,0,0,0,48970.4,54156.16667,0,0
西湖,文教,科技新村,120.100806,30.280839,37699.53488,7073.868066,47423,22031,24159,0,22340,23408,34297.9,43091.83333,41965,41571,42650.83333,39738
西湖,文教,天目山路323号省统计局宿舍,120.100761,30.263942,32695.33333,9150.288314,39313,19756,0,0,0,0,19756,39017,39313,0,0,0
西湖,古翠,湖畔花园春晓苑,120.100695,30.290504,40436.66667,9572.773661,48713,23418,0,0,0,23418,0,0,42784.75,48063,0,0
西湖,申花,广宇西城美墅,120.100608,30.311335,50186.05405,10405.96591,64775,21898,0,0,0,28653,38089,52084.5,53562.77778,55760.11111,0,0
西湖,文教,省规划局宿舍,120.100595,30.274173,30946,2283,33229,28663,0,0,0,0,28663,33229,0,0,0,0
西湖,申花,紫金文苑,120.1005,30.296076,44281.23684,7166.82296,59014,27148,0,0,0,27148,38740.33333,42900,45433.84615,43611,46358.33333,56624.5
西湖,古翠,绿城兰桂花园,120.100387,30.282929,40563.57143,13230.54939,55859,25000,0,25404,0,25000,26982,0,48331,54948.5,0,0
西湖,文教,金欣公寓,120.100346,30.275013,33712.44444,8030.381769,47317,22111,0,0,0,23329.66667,0,38087,37946.5,36063,47317,0
西湖,文教,金都花园,120.100197,30.276418,32127.74242,8211.775171,44776,17272,25354.5,20801.5,18315,19270.14286,25583,39451,34716.55556,38304.90909,37548.55556,34456.33333
西湖,之江,西湖墅,120.100188,30.16629,19574.11111,4549.996519,25893,13846,0,0,0,0,0,0,0,21248.33333,19708.8,13878
西湖,古翠,湖畔花园竹径苑,120.100091,30.292383,39602.5,7783.5,47386,31819,0,0,0,0,31819,0,47386,0,0,0
西湖,古翠,湖畔花园秋月苑,120.100048,30.291735,38115.5,9689.681638,44952,21488,0,0,0,21488,0,41525,44497,44952,0,0
西湖,古翠,湖畔花园吐翠苑,120.100029,30.291157,37801.66667,9861.974222,47777,18868,0,0,0,18868,0,0,45876.33333,35156.5,0,0
西湖,古翠,春天花园,120.100002,30.286738,40275.33333,8080.344145,50189,19659,0,25291,0,23226.5,36877.33333,35945,45553.6,43968.38889,0,45113
西湖,古翠,政新花园,120.099906,30.290404,47996.40625,7437.074155,60805,29355,0,0,0,30255,43185,53735.5,48741.14286,50819.46667,49266.33333,0
西湖,文教,丹枫新村,120.099731,30.277106,34228.67742,7477.79715,43744,12927,0,0,12927,19227,23798,35922,37113,37032.83333,39010.57143,35837.5
西湖,文教,金海公寓,120.099559,30.276391,34325.4,9978.819354,45421,1858,25209,0,0,1858,30240.5,38274.5,43439.5,36361,38745.5,37143
西湖,申花,三坝雅苑,120.099473,30.305451,46453.33333,4908.715605,53390,42750,0,0,0,0,0,0,43220,0,0,48070
西湖,文教,嘉绿景苑东园,120.099261,30.271483,33073.26087,7830.960909,45476,20087,0,0,0,24703.2,29170.71429,37002.85714,41326,40147.63636,0,0
西湖,申花,滨江紫金府,120.099118,30.303647,49848.66667,3747.530061,52532,44549,0,0,0,0,0,0,0,49848.66667,0,0
西湖,古翠,金桂大厦,120.099022,30.282083,19475.36364,1625.282592,22500,17117,0,0,0,0,0,20540.5,19046,18732.25,0,0
西湖,文教,金田花园,120.098864,30.278104,34879.2243,7043.340221,45635,16848,0,0,0,19282.46154,28253.14286,38330.18182,36575.38889,38346.60606,37467.27778,37685
西湖,申花,天阳美林湾,120.098464,30.322078,30638.27941,5965.215547,38246,15000,0,0,0,18401.125,27421.83333,33765.2,33043,32461.92857,0,0
西湖,古翠,和润园,120.09836,30.290467,38942.33333,4856.831638,45455,33796,0,0,0,0,33796,0,0,37576,45455,0
西湖,之江,公元沐桥,120.097937,30.165699,25007,962,25969,24045,0,0,0,0,25007,0,0,0,0,0
西湖,古翠,华苑公寓,120.097661,30.287539,51605.34722,11554.5822,73800,18632,0,0,20778,28111.16667,41395,54502.11111,55567.07143,56386.91667,0,0
西湖,古翠,新金都城市花园,120.097307,30.285288,48168.35211,11046.03413,71852,21646,0,0,23555,26982,33999,52349.75,50497.41667,53294.78571,57269.33333,0
西湖,嘉绿,嘉绿南苑,120.097238,30.269476,38526.82609,11623.84827,54812,20250,0,0,23258.33333,25603.4,41956.66667,45867,47794.33333,46029.33333,0,0
西湖,文教,颐景园,120.097092,30.27986,38740.45652,10039.35664,52632,15789,0,0,0,24292.4,37700.33333,42584.5,40852.11111,45680.1,42270.27273,51424
